"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/05/12","LV",1919968,7,0,946,18,2,1512.02716900153,1356.72651615677,1685.10464900107,0,172.054122670358,487.620486676592,0.000787527275976231,0.000706640171167835,0.000877673299243043,0,8.96130157744076e-05,0.000253973236364664
"2020/05/13","LV",1919968,4,0,950,18,1,1499.84999664518,1345.76092940243,1671.58219806205,0,172.054122670358,411.203155969296,0.000781184893000913,0.000700928832877645,0.000870630238661297,0,8.96130157744076e-05,0.000214171879932007
"2020/05/14","LV",1919968,1,1,951,19,2,1566.20659000058,1413.33706420828,1735.61080699129,0,115.03243666521,409.702752774976,0.000815746194728546,0.000736125323030529,0.000903979028291769,0,5.99137259918965e-05,0.000213390406910415
"2020/05/15","LV",1919968,11,0,962,19,1,1566.69477574855,1413.74229763562,1736.19514989601,0,115.03243666521,409.702752774976,0.000816000462376743,0.00073633638562498,0.000904283378627148,0,5.99137259918965e-05,0.000213390406910415
"2020/05/16","LV",1919968,8,0,970,19,1,1563.09956258486,1410.46359738361,1732.25331521156,0,115.03243666521,363.974645776335,0.000814127924311685,0.000734628700782309,0.00090223030551111,0,5.99137259918965e-05,0.0001895732875633
"2020/05/17","LV",1919968,27,0,997,19,1,1590.26275217808,1434.93996837961,1762.39820249815,3.64653747932221,118.678974144532,352.424779722083,0.000828275654686992,0.000747377023148101,0.000917931029318276,1.89926992497906e-06,6.18129959168756e-05,0.000183557632065786
"2020/05/18","LV",1919968,11,0,1008,19,1,1591.29123195799,1435.83433794934,1763.57934754706,45.1592595651741,163.838233709706,220.859919714854,0.000828811330166954,0.000747842848396089,0.000918546219284416,2.35208397041899e-05,8.53338356210655e-05,0.000115033125403577
"2020/05/19","LV",1919968,1,0,1009,19,1,1575.64199919691,1421.67768388708,1746.2802840411,0,154.15130353388,220.859919714854,0.000820660552257593,0.000740469468182325,0.000909536140207076,0,8.02884753984856e-05,0.000115033125403577
"2020/05/20","LV",1919968,3,2,1012,21,3,1727.40586538916,1573.96083300385,1895.81021408655,120.465400670094,179.896808378,284.3036343798,0.000899705549982687,0.000819784930271678,0.000987417610130244,6.27434419063724e-05,9.36978159938084e-05,0.000148077277527438
"2020/05/21","LV",1919968,4,0,1016,21,2,1715.5850077683,1563.1557095958,1882.87827041902,3.82837514021821,173.099572854808,288.132009520018,0.000893548750691834,0.000814157168033946,0.000980682110545082,1.99397861850729e-06,9.01575301540486e-05,0.000150071256145945
"2020/05/22","LV",1919968,9,1,1025,22,3,1794.63055219935,1642.09072059292,1961.34036840815,79.0455444310489,252.145117285857,367.177553951067,0.000934718991253681,0.000855269838139451,0.00102154846768704,4.11702405618474e-05,0.000131327770715896,0.000191241496707793
"2020/05/23","LV",1919968,5,0,1030,22,3,1785.79274968313,1633.97350994196,1951.71814317485,0,252.145117285857,367.177553951067,0.000930115892391501,0.00085104205379567,0.00101653680851704,0,0.000131327770715896,0.000191241496707793
"2020/05/24","LV",1919968,16,0,1046,22,3,1796.52427784907,1643.7586969248,1963.4873944328,0,252.145117285857,367.177553951067,0.000935705323135111,0.000856138590291505,0.0010226667290459,0,0.000131327770715896,0.000191241496707793
"2020/05/25","LV",1919968,1,0,1047,22,3,1781.73264286325,1630.19178178002,1947.36057813893,0,252.145117285857,357.490623775241,0.000928001218178247,0.000849072370883277,0.00101426720556745,0,0.000131327770715896,0.000186196136485213
"2020/05/26","LV",1919968,2,0,1049,22,3,1768.89211407938,1618.41471291723,1933.36064376984,0,252.145117285857,262.770727949267,0.000921313331305199,0.000842938378617365,0.00100697545155432,0,0.000131327770715896,0.000136862035174163
"2020/05/27","LV",1919968,4,0,1053,22,1,1760.07176189741,1610.31318798897,1923.75783179009,0,252.145117285857,252.145117285857,0.000916719321310255,0.000838718764056988,0.0010019739036224,0,0.000131327770715896,0.000131327770715896
"2020/05/28","LV",1919968,4,1,1057,23,2,1831.72281113507,1682.34303939972,1994.3664153238,0,252.145117285857,252.145117285857,0.000954038198102817,0.000876234936936303,0.00103874982047815,0,0.000131327770715896,0.000131327770715896
"2020/05/29","LV",1919968,4,1,1061,24,2,1903.52974756995,1754.48693282297,2065.23367720591,65.8522396818219,314.350819488357,317.997356967679,0.000991438267497138,0.00091381050768709,0.00107566046788588,3.42986131445013e-05,0.000163727113935418,0.000165626383860397
"2020/05/30","LV",1919968,3,0,1064,24,2,1894.71540131574,1746.33380936013,2055.70460397743,34.2326094345715,303.424169357754,352.229966402251,0.000986847385641709,0.000909564018442044,0.00107069732619368,1.78297812435267e-05,0.000158036055474755,0.000183456165103924
"2020/05/31","LV",1919968,1,0,1065,24,2,1883.13099690533,1735.63184901399,2043.16506033249,0,303.424169357754,352.229966402251,0.000980813741117213,0.000903989987861253,0.00106416620502659,0,0.000158036055474755,0.000183456165103924
"2020/06/01","LV",1919968,1,0,1066,24,2,1872.39366029856,1725.71469805579,2031.53975745584,0,182.95876868766,352.229966402251,0.000975221285093584,0.000898824718982705,0.00105811125886257,0,9.52926135683826e-05,0.000183456165103924
"2020/06/02","LV",1919968,5,0,1071,24,2,1869.55602569088,1723.07880672868,2028.48512763783,0,179.130393547442,352.229966402251,0.000973743325769428,0.000897451836035122,0.00105652027931602,0,9.32986349498754e-05,0.000183456165103924
"2020/06/03","LV",1919968,8,0,1079,24,2,1872.65174138613,1725.91163955313,2031.86794975466,0,100.084849116393,352.229966402251,0.000975355704567021,0.000898927294388827,0.00105828219520047,0,5.2128394388028e-05,0.000183456165103924
"2020/06/04","LV",1919968,0,0,1079,24,1,1862.25390311786,1716.30858720825,2020.60959522362,0,100.084849116393,348.583428922929,0.000969940073541777,0.000893925621264653,0.00105241837115182,0,5.2128394388028e-05,0.000181556895178945
"2020/06/05","LV",1919968,3,1,1082,25,1,1934.71737074127,1788.91020009418,2092.40872149477,0,100.084849116393,303.424169357754,0.00100768209196261,0.000931739591542245,0.00108981437268474,0,5.2128394388028e-05,0.000158036055474755
"2020/06/06","LV",1919968,0,0,1082,25,1,1924.69093287567,1779.62247803784,2081.58484892717,0,100.084849116393,303.424169357754,0.00100245990187111,0.000926902155680639,0.00108417684509699,0,5.2128394388028e-05,0.000158036055474755
"2020/06/07","LV",1919968,4,0,1086,25,1,1922.32140752205,1777.41482329481,2079.04173262576,0,100.084849116393,182.95876868766,0.00100122575351363,0.000925752316337985,0.00108285228328064,0,5.2128394388028e-05,9.52926135683826e-05
"2020/06/08","LV",1919968,2,0,1088,25,1,1916.95194072412,1772.433595551,2073.25383149465,6.22936742019215,106.314216536585,185.359760967634,0.000998429109612304,0.000923157883647542,0.00107983770119848,3.24451627328797e-06,5.5372910661316e-05,9.65431512231633e-05
"2020/06/09","LV",1919968,0,1,1088,26,2,1984.8527248033,1840.74060749427,2140.24742167337,83.9079560673672,190.222172603953,190.222172603953,0.00103379469074656,0.00095873504532069,0.0011147307776345,4.37027888315676e-05,9.90756994928836e-05,9.90756994928836e-05
"2020/06/10","LV",1919968,1,0,1089,26,2,1978.40986655875,1834.75211094865,2133.31576333397,0,124.369932922131,190.222172603953,0.00103043897948234,0.000955615984718834,0.00111112047874442,0,6.47770863483823e-05,9.90756994928836e-05
"2020/06/11","LV",1919968,3,0,1092,26,2,1976.15732731853,1832.64982506729,2130.90233000259,0,90.1373234875593,190.222172603953,0.00102926576240778,0.000954521025906311,0.00110986346126737,0,4.69473051048556e-05,9.90756994928836e-05
"2020/06/12","LV",1919968,2,0,1094,26,1,1972.56904209536,1829.30893551274,2127.04838985679,0,90.1373234875593,190.222172603953,0.00102739683270521,0.000952780950262056,0.00110785616731986,0,4.69473051048556e-05,9.90756994928836e-05
"2020/06/13","LV",1919968,2,1,1096,27,2,2045.07239726131,1901.83564935491,2199.09702053315,32.7977340207547,122.935057508314,223.019906624707,0.00106515962623404,0.000990555909970851,0.0011453821212297,1.70824378431071e-05,6.40297429479627e-05,0.000116158137335991
"2020/06/14","LV",1919968,1,1,1097,28,3,2115.71016505072,1972.62305276261,2269.17631132318,98.0597062266615,220.994763734976,321.079612851369,0.00110195074347631,0.00102742496372992,0.00118188236018683,5.10736148866343e-05,0.000115103357834597,0.000167231752222625
"2020/06/15","LV",1919968,0,0,1097,28,3,2108.99935565159,1966.35568287328,2261.99070741844,0,220.994763734976,321.079612851369,0.00109845547199307,0.00102416065417407,0.00117813979577704,0,0.000115103357834597,0.000167231752222625
"2020/06/16","LV",1919968,0,0,1097,28,2,2102.68004329263,1960.45002466614,2255.22880401606,0,220.994763734976,255.227373169547,0.00109516410861672,0.00102108473925927,0.00117461791239024,0,0.000115103357834597,0.000132933139078124
"2020/06/17","LV",1919968,1,0,1098,28,2,2098.73505514501,1956.76165393311,2251.00937707006,0,220.994763734976,220.994763734976,0.00109310939304458,0.00101916368081818,0.00117242025756161,0,0.000115103357834597,0.000115103357834597
"2020/06/18","LV",1919968,6,2,1104,30,4,2255.11044120456,2112.38623667601,2407.47786258645,102.684235090917,323.678998825892,323.678998825892,0.00117455626406511,0.00110021950192712,0.00125391561869076,5.34822638142495e-05,0.000168585621648846,0.000168585621648846
"2020/06/19","LV",1919968,4,0,1108,30,4,2257.69048878425,2114.7920418536,2410.24471544693,39.2960886426195,362.975087468512,362.975087468512,0.00117590006124282,0.00110147254634119,0.00125535671190714,2.04670539522635e-05,0.00018905267560111,0.00018905267560111
"2020/06/20","LV",1919968,2,0,1110,30,3,2256.07948837031,2113.27212430367,2408.53726281103,0,356.74572004832,362.975087468512,0.00117506098454261,0.00110068090942332,0.00125446739883739,0,0.000185808159327822,0.00018905267560111
"2020/06/21","LV",1919968,1,0,1111,30,2,2252.28488268653,2109.71050307835,2404.49444858732,0,272.837763980953,362.975087468512,0.00117308459447581,0.0010988258674511,0.00125236173133475,0,0.000142105370496254,0.00018905267560111
"2020/06/22","LV",1919968,0,0,1111,30,2,2246.4586774659,2104.24237222335,2398.28674499582,0,272.837763980953,362.975087468512,0.00117005006201452,0.00109597783516358,0.00124912849849363,0,0.000142105370496254,0.00018905267560111
"2020/06/23","LV",1919968,0,0,1111,30,2,2240.81357291593,2098.94399160827,2392.27225149388,0,272.837763980953,362.975087468512,0.00116710985439129,0.0010932182159329,0.00124599589758469,0,0.000142105370496254,0.00018905267560111
"2020/06/24","LV",1919968,0,0,1111,30,2,2235.49789393168,2093.95780660117,2386.6053165057,0,272.837763980953,362.975087468512,0.00116434122544317,0.00109062120129146,0.00124304431975205,0,0.000142105370496254,0.00018905267560111
"2020/06/25","LV",1919968,0,0,1111,30,0,2230.58250631721,2089.34313219124,2381.36964715327,0,240.040029960198,362.975087468512,0.0011617810850583,0.00108821768497768,0.00124031736318171,0,0.000125022932653147,0.00018905267560111
"2020/06/26","LV",1919968,0,0,1111,30,0,2226.08417300982,2085.12267509987,2376.57515526634,0,141.980323733536,356.74572004832,0.00115943816407868,0.00108601949360608,0.00123782019037106,0,7.3949317766513e-05,0.000185808159327822
"2020/06/27","LV",1919968,1,0,1112,30,0,2223.99018363974,2083.15435876691,2374.34749667505,0,141.980323733536,272.837763980953,0.00115834752643781,0.00108499431176296,0.00123665993218379,0,7.3949317766513e-05,0.000142105370496254
"2020/06/28","LV",1919968,3,0,1115,30,0,2226.22876316876,2085.24427323035,2376.74529050842,0,141.980323733536,272.837763980953,0.00115951347270827,0.00108608282702126,0.0012379088039532,0,7.3949317766513e-05,0.000142105370496254
"2020/06/29","LV",1919968,1,0,1116,30,0,2224.64825529811,2083.75698195832,2375.0657598996,0,141.980323733536,272.837763980953,0.00115869027780573,0.00108530818323968,0.00123703403384827,0,7.3949317766513e-05,0.000142105370496254
"2020/06/30","LV",1919968,1,0,1117,30,0,2223.11197129855,2082.31456804574,2373.4295061717,0,39.2960886426195,272.837763980953,0.00115789011655327,0.00108455691347238,0.00123618180416116,0,2.04670539522635e-05,0.000142105370496254
"2020/07/01","LV",1919968,1,0,1118,30,0,2221.62706984794,2080.91688243548,2371.85198464274,0,0,240.040029960198,0.0011571167174911,0.00108382894008415,0.00123536016467084,0,0,0.000125022932653147
"2020/07/02","LV",1919968,3,0,1121,30,0,2224.18306157117,2083.30417545764,2374.58857408251,0,0,141.980323733536,0.00115844798536807,0.0010850723425899,0.00123678549542623,0,0,7.3949317766513e-05
"2020/07/03","LV",1919968,1,0,1122,30,0,2222.78615347923,2081.99235292739,2373.10107174602,0,0,141.980323733536,0.00115772041694405,0.00108438909030118,0.00123601074171341,0,0,7.3949317766513e-05
"2020/07/04","LV",1919968,0,0,1122,30,0,2219.36999638418,2078.78581995249,2369.46160281336,0,0,141.980323733536,0.00115594113880241,0.00108271899320847,0.00123411515338452,0,0,7.3949317766513e-05
"2020/07/05","LV",1919968,1,0,1123,30,0,2217.97458056405,2077.47206526651,2367.97948924392,0,0,141.980323733536,0.00115521434761624,0.00108203473457188,0.00123334320636798,0,0,7.3949317766513e-05
"2020/07/06","LV",1919968,1,0,1124,30,0,2216.69590096685,2076.2710323966,2366.61815374431,0,0,39.2960886426195,0.00115454835755953,0.001081409186193,0.00123263416564459,0,0,2.04670539522635e-05
"2020/07/07","LV",1919968,3,0,1127,30,0,2219.47059535795,2078.86325516351,2369.58814458969,0,0,0,0.00115599353497452,0.00108275932471974,0.00123418106165816,0,0,0
"2020/07/08","LV",1919968,7,0,1134,30,0,2230.1381244987,2088.85162161157,2380.98101506391,0,0,0,0.00116154963233695,0.00108796168561745,0.00124011494726157,0,0,0
"2020/07/09","LV",1919968,7,0,1141,30,0,2240.54329942988,2098.59086968055,2392.09764473256,0,0,0,0.00116696908460447,0.00109303429519687,0.00124590495504746,0,0,0
"2020/07/10","LV",1919968,13,0,1154,30,0,2262.09936311215,2118.774456541,2415.11951061857,0,0,0,0.00117819638822738,0.00110354675522769,0.00125789571004234,0,0,0
"2020/07/11","LV",1919968,0,0,1154,30,0,2257.18006463559,2114.16011475597,2409.87511240435,0,0,0,0.00117563421090122,0.00110114341215893,0.00125516420711405,0,0,0
"2020/07/12","LV",1919968,19,0,1173,30,0,2288.34922499718,2143.34414489364,2443.16442976313,0,0,0,0.00119186841915969,0.00111634368119346,0.001272502682213,0,0,0
"2020/07/13","LV",1919968,0,0,1173,30,0,2281.39506426933,2136.81719510378,2435.75512739154,0,0,0,0.00118824640008028,0.00111294417151941,0.0012686436062432,0,0,0
"2020/07/14","LV",1919968,1,1,1174,31,1,2351.11792505855,2206.75367102218,2504.92638581231,0,0,0,0.00122456099531792,0.00114937002649116,0.00130467090379231,0,0,0
"2020/07/15","LV",1919968,4,0,1178,31,1,2350.3732160534,2206.0409990448,2504.14849820705,0,0,0,0.00122417311957981,0.00114899883698312,0.00130426574724529,0,0,0
"2020/07/16","LV",1919968,0,0,1178,31,1,2341.66065480708,2197.84991811522,2494.88128241889,0,0,0,0.00121963525163288,0.00114473257789464,0.0012994389919097,0,0,0
"2020/07/17","LV",1919968,1,0,1179,31,1,2335.17799391879,2191.75197368734,2487.9896670555,0,0,0,0.00121625880947953,0.00114155651223736,0.00129584954908389,0,0,0
"2020/07/18","LV",1919968,6,0,1185,31,1,2339.02706080673,2195.35129465223,2492.10575296691,0,0,0,0.00121826356522959,0.00114343118981787,0.00129799337955992,0,0,0
"2020/07/19","LV",1919968,4,0,1189,31,1,2339.25737635172,2195.55421792665,2492.36617713021,13.4924306854318,13.4924306854318,13.4924306854318,0.00121838352324191,0.00114353688078481,0.00129812901940564,7.02742477240862e-06,7.02742477240862e-06,7.02742477240862e-06
